datetime,cycle,Wait,Exc_MC,Drl_DB,Muc,Prf,Sht,Blt,AGF,Prb,Oth,label,path
2019-01-28 14:00:00,1249.0,0,0,0,0,0,1,0,0,0,0,5,data/okaribe/data/C20190128-1400.jpg
2019-01-28 14:05:00,1249.0,0,0,0,0,0,1,0,0,0,0,5,data/okaribe/data/C20190128-1405.jpg
2019-01-28 14:10:00,1249.0,0,0,0,0,0,1,0,0,0,0,5,data/okaribe/data/C20190128-1410.jpg
2019-01-28 14:15:00,1249.0,0,0,0,0,0,1,0,0,0,0,5,data/okaribe/data/C20190128-1415.jpg
2019-01-28 14:20:00,1249.0,0,0,0,0,0,1,0,0,0,0,5,data/okaribe/data/C20190128-1420.jpg
2019-01-28 14:25:00,1249.0,0,0,0,0,0,1,0,0,0,0,5,data/okaribe/data/C20190128-1425.jpg
2019-01-28 14:30:00,1249.0,0,0,0,0,0,1,0,0,0,0,5,data/okaribe/data/C20190128-1430.jpg
2019-01-28 14:35:00,1249.0,0,0,0,0,0,1,0,0,0,0,5,data/okaribe/data/C20190128-1435.jpg
2019-01-28 14:40:00,1249.0,0,0,0,0,0,1,0,0,0,0,5,data/okaribe/data/C20190128-1440.jpg
2019-01-28 14:45:00,1249.0,0,0,0,0,0,1,0,0,0,0,5,data/okaribe/data/C20190128-1445.jpg
2019-01-28 14:50:00,1249.0,0,0,0,0,0,1,0,0,0,0,5,data/okaribe/data/C20190128-1450.jpg
2019-01-28 14:55:00,1249.0,0,0,0,0,0,1,0,0,0,0,5,data/okaribe/data/C20190128-1455.jpg
2019-01-28 15:00:00,1249.0,0,0,0,0,0,1,0,0,0,0,5,data/okaribe/data/C20190128-1500.jpg
2019-01-28 15:05:00,1249.0,0,0,0,0,0,0,1,0,0,0,6,data/okaribe/data/C20190128-1505.jpg
2019-01-28 15:10:00,1249.0,0,0,0,0,0,0,1,0,0,0,6,data/okaribe/data/C20190128-1510.jpg
2019-01-28 15:15:00,1249.0,0,0,0,0,0,0,1,0,0,0,6,data/okaribe/data/C20190128-1515.jpg
2019-01-28 15:20:00,1249.0,0,0,0,0,0,0,1,0,0,0,6,data/okaribe/data/C20190128-1520.jpg
2019-01-28 15:25:00,1249.0,0,0,0,0,0,0,1,0,0,0,6,data/okaribe/data/C20190128-1525.jpg
2019-01-28 15:30:00,1249.0,0,0,0,0,0,0,1,0,0,0,6,data/okaribe/data/C20190128-1530.jpg
2019-01-28 15:35:00,1249.0,0,0,0,0,0,0,1,0,0,0,6,data/okaribe/data/C20190128-1535.jpg
2019-01-28 15:40:00,1249.0,0,0,0,0,0,0,1,0,0,0,6,data/okaribe/data/C20190128-1540.jpg
2019-01-28 15:45:00,1249.0,0,0,0,0,0,0,1,0,0,0,6,data/okaribe/data/C20190128-1545.jpg
2019-01-28 15:50:00,1249.0,0,0,0,0,0,0,1,0,0,0,6,data/okaribe/data/C20190128-1550.jpg
2019-01-28 15:55:00,1249.0,0,0,0,0,0,0,1,0,0,0,6,data/okaribe/data/C20190128-1555.jpg
2019-01-28 16:00:00,1249.0,0,0,0,0,0,0,1,0,0,0,6,data/okaribe/data/C20190128-1600.jpg
2019-01-28 16:05:00,1249.0,0,0,0,0,0,0,1,0,0,0,6,data/okaribe/data/C20190128-1605.jpg
2019-01-28 16:10:00,1249.0,0,0,0,0,0,0,1,0,0,0,6,data/okaribe/data/C20190128-1610.jpg
2019-01-28 16:15:00,1249.0,0,0,0,0,0,0,1,0,0,0,6,data/okaribe/data/C20190128-1615.jpg
2019-01-28 16:20:00,1249.0,0,0,0,0,0,0,1,0,0,0,6,data/okaribe/data/C20190128-1620.jpg
2019-01-28 16:25:00,1249.0,0,0,0,0,0,0,1,0,0,0,6,data/okaribe/data/C20190128-1625.jpg
2019-01-28 16:30:00,1249.0,0,0,0,0,0,0,1,0,0,0,6,data/okaribe/data/C20190128-1630.jpg
2019-01-28 16:35:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1635.jpg
2019-01-28 16:40:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1640.jpg
2019-01-28 16:45:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1645.jpg
2019-01-28 16:50:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1650.jpg
2019-01-28 16:55:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1655.jpg
2019-01-28 17:00:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1700.jpg
2019-01-28 17:05:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1705.jpg
2019-01-28 17:10:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1710.jpg
2019-01-28 17:15:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1715.jpg
2019-01-28 17:20:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1720.jpg
2019-01-28 17:25:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1725.jpg
2019-01-28 17:30:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1730.jpg
2019-01-28 17:35:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1735.jpg
2019-01-28 17:40:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1740.jpg
2019-01-28 17:45:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1745.jpg
2019-01-28 17:50:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1750.jpg
2019-01-28 17:55:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1755.jpg
2019-01-28 18:00:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1800.jpg
2019-01-28 18:05:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1805.jpg
2019-01-28 18:10:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1810.jpg
2019-01-28 18:15:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1815.jpg
2019-01-28 18:20:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1820.jpg
2019-01-28 18:25:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1825.jpg
2019-01-28 18:30:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1830.jpg
2019-01-28 18:35:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1835.jpg
2019-01-28 18:40:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1840.jpg
2019-01-28 18:45:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1845.jpg
2019-01-28 18:50:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1850.jpg
2019-01-28 18:55:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1855.jpg
2019-01-28 19:00:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1900.jpg
2019-01-28 19:05:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1905.jpg
2019-01-28 19:10:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-1910.jpg
2019-01-28 19:15:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-1915.jpg
2019-01-28 19:20:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-1920.jpg
2019-01-28 19:25:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-1925.jpg
2019-01-28 19:30:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-1930.jpg
2019-01-28 19:35:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-1935.jpg
2019-01-28 19:40:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-1940.jpg
2019-01-28 19:45:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-1945.jpg
2019-01-28 19:50:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-1950.jpg
2019-01-28 19:55:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-1955.jpg
2019-01-28 20:00:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2000.jpg
2019-01-28 20:05:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2005.jpg
2019-01-28 20:10:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2010.jpg
2019-01-28 20:15:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2015.jpg
2019-01-28 20:20:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2020.jpg
2019-01-28 20:25:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2025.jpg
2019-01-28 20:30:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2030.jpg
2019-01-28 20:35:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2035.jpg
2019-01-28 20:40:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2040.jpg
2019-01-28 20:45:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2045.jpg
2019-01-28 20:50:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2050.jpg
2019-01-28 20:55:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2055.jpg
2019-01-28 21:00:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2100.jpg
2019-01-28 21:05:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2105.jpg
2019-01-28 21:10:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2110.jpg
2019-01-28 21:15:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2115.jpg
2019-01-28 21:20:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2120.jpg
2019-01-28 21:25:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2125.jpg
2019-01-28 21:30:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2130.jpg
2019-01-28 21:35:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2135.jpg
2019-01-28 21:40:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2140.jpg
2019-01-28 21:45:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2145.jpg
2019-01-28 21:50:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2150.jpg
2019-01-28 21:55:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2155.jpg
2019-01-28 22:00:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2200.jpg
2019-01-28 22:05:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2205.jpg
2019-01-28 22:10:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2210.jpg
2019-01-28 22:15:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2215.jpg
2019-01-28 22:20:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2220.jpg
2019-01-28 22:25:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2225.jpg
2019-01-28 22:30:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2230.jpg
2019-01-28 22:35:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2235.jpg
2019-01-28 22:40:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2240.jpg
2019-01-28 22:45:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2245.jpg
2019-01-28 22:50:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2250.jpg
2019-01-28 22:55:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2255.jpg
2019-01-28 23:00:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2300.jpg
2019-01-28 23:05:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2305.jpg
2019-01-28 23:10:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190128-2310.jpg
2019-01-28 23:15:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-2315.jpg
2019-01-28 23:20:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-2320.jpg
2019-01-28 23:25:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-2325.jpg
2019-01-28 23:30:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-2330.jpg
2019-01-28 23:35:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-2335.jpg
2019-01-28 23:40:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-2340.jpg
2019-01-28 23:45:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-2345.jpg
2019-01-28 23:50:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-2350.jpg
2019-01-28 23:55:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190128-2355.jpg
2019-01-29 00:00:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0000.jpg
2019-01-29 00:05:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0005.jpg
2019-01-29 00:10:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0010.jpg
2019-01-29 00:15:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0015.jpg
2019-01-29 00:20:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0020.jpg
2019-01-29 00:25:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0025.jpg
2019-01-29 00:30:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0030.jpg
2019-01-29 00:35:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0035.jpg
2019-01-29 00:40:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0040.jpg
2019-01-29 00:45:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0045.jpg
2019-01-29 00:50:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0050.jpg
2019-01-29 00:55:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0055.jpg
2019-01-29 01:00:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0100.jpg
2019-01-29 01:05:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0105.jpg
2019-01-29 01:10:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0110.jpg
2019-01-29 01:15:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0115.jpg
2019-01-29 01:20:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0120.jpg
2019-01-29 01:25:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0125.jpg
2019-01-29 01:30:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0130.jpg
2019-01-29 01:35:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0135.jpg
2019-01-29 01:40:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0140.jpg
2019-01-29 01:45:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0145.jpg
2019-01-29 01:50:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0150.jpg
2019-01-29 01:55:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0155.jpg
2019-01-29 02:00:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0200.jpg
2019-01-29 02:05:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0205.jpg
2019-01-29 02:10:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0210.jpg
2019-01-29 02:15:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0215.jpg
2019-01-29 02:20:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0220.jpg
2019-01-29 02:25:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0225.jpg
2019-01-29 02:30:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0230.jpg
2019-01-29 02:35:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0235.jpg
2019-01-29 02:40:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0240.jpg
2019-01-29 02:45:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0245.jpg
2019-01-29 02:50:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0250.jpg
2019-01-29 02:55:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0255.jpg
2019-01-29 03:00:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0300.jpg
2019-01-29 03:05:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0305.jpg
2019-01-29 03:10:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0310.jpg
2019-01-29 03:15:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0315.jpg
2019-01-29 03:20:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0320.jpg
2019-01-29 03:25:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0325.jpg
2019-01-29 03:30:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0330.jpg
2019-01-29 03:35:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0335.jpg
2019-01-29 03:40:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0340.jpg
2019-01-29 03:45:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0345.jpg
2019-01-29 03:50:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0350.jpg
2019-01-29 03:55:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0355.jpg
2019-01-29 04:00:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0400.jpg
2019-01-29 04:05:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0405.jpg
2019-01-29 04:10:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0410.jpg
2019-01-29 04:15:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0415.jpg
2019-01-29 04:20:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0420.jpg
2019-01-29 04:25:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0425.jpg
2019-01-29 04:30:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0430.jpg
2019-01-29 04:35:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0435.jpg
2019-01-29 04:40:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0440.jpg
2019-01-29 04:45:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0445.jpg
2019-01-29 04:50:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0450.jpg
2019-01-29 04:55:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0455.jpg
2019-01-29 05:00:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0500.jpg
2019-01-29 05:05:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0505.jpg
2019-01-29 05:10:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0510.jpg
2019-01-29 05:15:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0515.jpg
2019-01-29 05:20:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0520.jpg
2019-01-29 05:25:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0525.jpg
2019-01-29 05:30:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0530.jpg
2019-01-29 05:35:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0535.jpg
2019-01-29 05:40:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0540.jpg
2019-01-29 05:45:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0545.jpg
2019-01-29 05:50:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0550.jpg
2019-01-29 05:55:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0555.jpg
2019-01-29 06:00:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0600.jpg
2019-01-29 06:05:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0605.jpg
2019-01-29 06:10:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0610.jpg
2019-01-29 06:15:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0615.jpg
2019-01-29 06:20:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0620.jpg
2019-01-29 06:25:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0625.jpg
2019-01-29 06:30:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0630.jpg
2019-01-29 06:35:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0635.jpg
2019-01-29 06:40:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0640.jpg
2019-01-29 06:45:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0645.jpg
2019-01-29 06:50:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0650.jpg
2019-01-29 06:55:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0655.jpg
2019-01-29 07:00:00,0.0,1,0,0,0,0,0,0,0,0,0,0,data/okaribe/data/C20190129-0700.jpg
2019-01-29 07:05:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0705.jpg
2019-01-29 07:10:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0710.jpg
2019-01-29 07:15:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0715.jpg
2019-01-29 07:20:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0720.jpg
2019-01-29 07:25:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0725.jpg
2019-01-29 07:30:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0730.jpg
2019-01-29 07:35:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0735.jpg
2019-01-29 07:40:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0740.jpg
2019-01-29 07:45:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0745.jpg
2019-01-29 07:50:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0750.jpg
2019-01-29 07:55:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0755.jpg
2019-01-29 08:00:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0800.jpg
2019-01-29 08:05:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0805.jpg
2019-01-29 08:10:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0810.jpg
2019-01-29 08:15:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0815.jpg
2019-01-29 08:20:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0820.jpg
2019-01-29 08:25:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0825.jpg
2019-01-29 08:30:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0830.jpg
2019-01-29 08:35:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0835.jpg
2019-01-29 08:40:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0840.jpg
2019-01-29 08:45:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0845.jpg
2019-01-29 08:50:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0850.jpg
2019-01-29 08:55:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0855.jpg
2019-01-29 09:00:00,1249.0,0,0,0,0,0,0,0,1,0,0,7,data/okaribe/data/C20190129-0900.jpg
