path,datetime,cycle,work,Wait,Exc,Muc,Sht,Blt,AGF,Prf,Box,Hkp,Inv,label
/data/okaribe/data/train/cctv/Wait/C20190103-0740.jpg,2019-01-03 07:40:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0745.jpg,2019-01-03 07:45:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0750.jpg,2019-01-03 07:50:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0755.jpg,2019-01-03 07:55:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0800.jpg,2019-01-03 08:00:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0805.jpg,2019-01-03 08:05:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0810.jpg,2019-01-03 08:10:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0815.jpg,2019-01-03 08:15:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0820.jpg,2019-01-03 08:20:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0825.jpg,2019-01-03 08:25:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0830.jpg,2019-01-03 08:30:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0835.jpg,2019-01-03 08:35:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0840.jpg,2019-01-03 08:40:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0845.jpg,2019-01-03 08:45:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0850.jpg,2019-01-03 08:50:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0855.jpg,2019-01-03 08:55:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0900.jpg,2019-01-03 09:00:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0905.jpg,2019-01-03 09:05:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0910.jpg,2019-01-03 09:10:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0915.jpg,2019-01-03 09:15:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0920.jpg,2019-01-03 09:20:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0925.jpg,2019-01-03 09:25:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0930.jpg,2019-01-03 09:30:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0935.jpg,2019-01-03 09:35:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0940.jpg,2019-01-03 09:40:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0945.jpg,2019-01-03 09:45:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0950.jpg,2019-01-03 09:50:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-0955.jpg,2019-01-03 09:55:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1000.jpg,2019-01-03 10:00:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1005.jpg,2019-01-03 10:05:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1010.jpg,2019-01-03 10:10:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1015.jpg,2019-01-03 10:15:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1020.jpg,2019-01-03 10:20:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1025.jpg,2019-01-03 10:25:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1030.jpg,2019-01-03 10:30:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1035.jpg,2019-01-03 10:35:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1040.jpg,2019-01-03 10:40:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1045.jpg,2019-01-03 10:45:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1050.jpg,2019-01-03 10:50:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1055.jpg,2019-01-03 10:55:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1100.jpg,2019-01-03 11:00:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1105.jpg,2019-01-03 11:05:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1110.jpg,2019-01-03 11:10:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1115.jpg,2019-01-03 11:15:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1120.jpg,2019-01-03 11:20:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1125.jpg,2019-01-03 11:25:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1130.jpg,2019-01-03 11:30:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1135.jpg,2019-01-03 11:35:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1140.jpg,2019-01-03 11:40:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1145.jpg,2019-01-03 11:45:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1150.jpg,2019-01-03 11:50:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1155.jpg,2019-01-03 11:55:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1200.jpg,2019-01-03 12:00:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1205.jpg,2019-01-03 12:05:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1210.jpg,2019-01-03 12:10:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1215.jpg,2019-01-03 12:15:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1220.jpg,2019-01-03 12:20:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1225.jpg,2019-01-03 12:25:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1230.jpg,2019-01-03 12:30:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1235.jpg,2019-01-03 12:35:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1240.jpg,2019-01-03 12:40:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1245.jpg,2019-01-03 12:45:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1250.jpg,2019-01-03 12:50:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1255.jpg,2019-01-03 12:55:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1300.jpg,2019-01-03 13:00:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1305.jpg,2019-01-03 13:05:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1310.jpg,2019-01-03 13:10:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1315.jpg,2019-01-03 13:15:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1320.jpg,2019-01-03 13:20:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1325.jpg,2019-01-03 13:25:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1330.jpg,2019-01-03 13:30:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1335.jpg,2019-01-03 13:35:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1340.jpg,2019-01-03 13:40:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1345.jpg,2019-01-03 13:45:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1350.jpg,2019-01-03 13:50:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1355.jpg,2019-01-03 13:55:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1400.jpg,2019-01-03 14:00:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1405.jpg,2019-01-03 14:05:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1410.jpg,2019-01-03 14:10:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1415.jpg,2019-01-03 14:15:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1420.jpg,2019-01-03 14:20:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1425.jpg,2019-01-03 14:25:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1430.jpg,2019-01-03 14:30:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1435.jpg,2019-01-03 14:35:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1440.jpg,2019-01-03 14:40:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1445.jpg,2019-01-03 14:45:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1450.jpg,2019-01-03 14:50:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1455.jpg,2019-01-03 14:55:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1500.jpg,2019-01-03 15:00:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1505.jpg,2019-01-03 15:05:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1510.jpg,2019-01-03 15:10:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1515.jpg,2019-01-03 15:15:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1520.jpg,2019-01-03 15:20:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1525.jpg,2019-01-03 15:25:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1530.jpg,2019-01-03 15:30:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1535.jpg,2019-01-03 15:35:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1540.jpg,2019-01-03 15:40:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1545.jpg,2019-01-03 15:45:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1550.jpg,2019-01-03 15:50:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1555.jpg,2019-01-03 15:55:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1600.jpg,2019-01-03 16:00:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1605.jpg,2019-01-03 16:05:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1610.jpg,2019-01-03 16:10:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1615.jpg,2019-01-03 16:15:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1620.jpg,2019-01-03 16:20:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1625.jpg,2019-01-03 16:25:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1630.jpg,2019-01-03 16:30:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1635.jpg,2019-01-03 16:35:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1640.jpg,2019-01-03 16:40:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1645.jpg,2019-01-03 16:45:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1650.jpg,2019-01-03 16:50:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1655.jpg,2019-01-03 16:55:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1700.jpg,2019-01-03 17:00:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1705.jpg,2019-01-03 17:05:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1710.jpg,2019-01-03 17:10:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1715.jpg,2019-01-03 17:15:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1720.jpg,2019-01-03 17:20:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1725.jpg,2019-01-03 17:25:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1730.jpg,2019-01-03 17:30:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1735.jpg,2019-01-03 17:35:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1740.jpg,2019-01-03 17:40:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1745.jpg,2019-01-03 17:45:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1750.jpg,2019-01-03 17:50:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1755.jpg,2019-01-03 17:55:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1800.jpg,2019-01-03 18:00:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1805.jpg,2019-01-03 18:05:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1810.jpg,2019-01-03 18:10:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1815.jpg,2019-01-03 18:15:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1820.jpg,2019-01-03 18:20:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1825.jpg,2019-01-03 18:25:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1830.jpg,2019-01-03 18:30:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1835.jpg,2019-01-03 18:35:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1840.jpg,2019-01-03 18:40:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1845.jpg,2019-01-03 18:45:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1850.jpg,2019-01-03 18:50:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1855.jpg,2019-01-03 18:55:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1900.jpg,2019-01-03 19:00:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1905.jpg,2019-01-03 19:05:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1910.jpg,2019-01-03 19:10:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1915.jpg,2019-01-03 19:15:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1920.jpg,2019-01-03 19:20:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1925.jpg,2019-01-03 19:25:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1930.jpg,2019-01-03 19:30:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1935.jpg,2019-01-03 19:35:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1940.jpg,2019-01-03 19:40:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1945.jpg,2019-01-03 19:45:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1950.jpg,2019-01-03 19:50:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-1955.jpg,2019-01-03 19:55:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/data/okaribe/data/train/cctv/Wait/C20190103-2000.jpg,2019-01-03 20:00:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
